variant,instance,run,seed,fitness,deterministic_makespan,final_robust_stdev,final_R,function_evaluations,raw_function_evaluations,runtime_s,generations
hpo_no_rl,1_Brandimarte_12_workers.fjs,10,1009,1088.8582231646662,512.0,11.572217330295302,2.1266762171184888,4525356,4560504,129601.60484910011,51288
hpo_no_rl,1_Brandimarte_14_workers.fjs,1,1000,1479.351628981415,700.0,15.00539104674502,2.11335946997345,924840,2944776,129601.12845182419,34874
hpo_no_rl,1_Brandimarte_14_workers.fjs,2,1001,1553.0394675937744,733.0,14.217828160081371,2.1187441576995556,652524,2971488,129600.05322241783,34850
hpo_no_rl,1_Brandimarte_14_workers.fjs,3,1002,1418.6525784662585,675.0,11.748852742944301,2.101707523653716,564084,3050244,129602.57657623291,34545
hpo_no_rl,1_Brandimarte_14_workers.fjs,4,1003,1468.2288632794143,696.0,13.882562733843987,2.1095242288497333,2877012,3066252,129600.17467570305,34456
hpo_no_rl,1_Brandimarte_14_workers.fjs,5,1004,1477.480723846549,700.0,13.61649966245947,2.110686748352213,2663604,3084696,129600.2547929287,34553
hpo_no_rl,1_Brandimarte_14_workers.fjs,6,1005,1509.1837185107593,716.0,13.101036480142321,2.1077984895401665,190080,2971068,129602.11064076424,34877
hpo_no_rl,1_Brandimarte_14_workers.fjs,7,1006,1548.1706099474518,733.0,17.330297690580434,2.1121017871043,209496,2990016,129601.40449857712,35193
hpo_no_rl,1_Brandimarte_14_workers.fjs,8,1007,1469.0194052920078,699.0,13.539602987626978,2.101601438185991,744264,2885976,129602.63371348381,35444
hpo_no_rl,1_Brandimarte_14_workers.fjs,9,1008,1551.9482109871221,733.0,14.505264734378152,2.1172554038023494,260280,3010560,129601.5435295105,34681
hpo_no_rl,1_Brandimarte_14_workers.fjs,10,1009,1459.6845767762597,690.0,14.607400355937573,2.1154848938786373,281436,3005376,129600.54760432243,34847
hpo_no_rl,1_Brandimarte_7_workers.fjs,1,1000,366.16112837659966,173.0,6.023294724817449,2.116538314315605,917964,4999992,129600.03329396248,89910
hpo_no_rl,1_Brandimarte_7_workers.fjs,2,1001,384.8137282251506,181.0,8.356424635865087,2.1260426973765227,185868,4999992,129600.40532016754,89875
hpo_no_rl,1_Brandimarte_7_workers.fjs,3,1002,377.4185941725409,178.0,4.892614338304965,2.1203291807446116,4029876,4999992,129600.6863758564,91076
hpo_no_rl,1_Brandimarte_7_workers.fjs,4,1003,373.5059207833899,175.0,6.261117848373409,2.1343195473336567,3500508,4999992,129600.66698718071,90788
hpo_no_rl,1_Brandimarte_7_workers.fjs,5,1004,362.1805298383675,170.0,5.762874115756698,2.1304737049315734,4720560,4999992,129600.96531748772,91103
hpo_no_rl,1_Brandimarte_7_workers.fjs,6,1005,356.412371199866,169.0,4.5826587458185735,2.1089489420110414,2973432,4999992,129600.79201960564,86557
hpo_no_rl,1_Brandimarte_7_workers.fjs,7,1006,371.7492995184785,174.0,8.848832064776113,2.1364902271176924,2740092,4999992,129600.17354655266,85944
hpo_no_rl,1_Brandimarte_7_workers.fjs,8,1007,356.4789151153858,169.0,4.784044244342935,2.1093426929904484,2832804,4999992,129600.03563642502,81562
hpo_no_rl,1_Brandimarte_7_workers.fjs,9,1008,362.92935592296675,169.0,6.133064750081762,2.1475109817927027,4078872,4999992,129600.07960438728,88437
hpo_no_rl,1_Brandimarte_7_workers.fjs,10,1009,391.4965563255743,183.0,6.585873645913064,2.1393254444020453,2323248,4999992,129600.42867588997,82681
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,1,1000,2831.9376976373755,1350.0,34.44985858749707,2.0977316278795373,3070812,4999992,129600.95225024223,85988
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,2,1001,2895.907545065749,1379.0,53.9396075188776,2.100005471403734,2209416,4999992,129601.20767331123,89739
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,3,1002,2653.893481505599,1254.0,35.5727887550832,2.1163424892389147,350628,4999992,129600.65199899673,80821
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,4,1003,2832.7259162720584,1338.0,51.59043416594242,2.117134466571045,155544,4999992,129600.9895658493,86543
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,5,1004,2899.397251540459,1376.0,36.51060250049201,2.107120095596264,282804,4999992,129600.30741930008,83198
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,6,1005,2683.834629880289,1281.0,32.23318170756755,2.095109000687189,365868,4999992,129600.30216765404,81032
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,7,1006,2851.121738734768,1341.0,57.253341161092514,2.1261161362675374,202752,4999992,129600.23750066757,84562
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,8,1007,2633.1098422303176,1252.0,26.737096547928452,2.103122877180765,2304936,4999992,129600.2179043293,84500
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,9,1008,2865.201284873986,1366.0,47.449365721597374,2.0975119215768565,2979060,4999992,129600.98097586632,83880
hpo_no_rl,2a_Hurink_sdata_18_workers.fjs,10,1009,2738.727654882897,1292.0,47.40511755832352,2.1197582468133875,1058376,4999992,129600.04794406891,80719
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,1,1000,110.90598850207537,52.0,3.1104894971471473,2.132807471193757,4281132,4999992,129600.05150032043,108500
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,2,1001,113.66012574534052,54.0,3.1237398111351635,2.104817143432232,2519928,4999992,129600.02778720856,101220
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,3,1002,120.10997200067368,57.0,2.313502028544675,2.107192491239889,758184,4999992,129600.36880421638,101619
hpo_no_rl,2a_Hurink_sdata_1_workers.fjs,4,1003,112.15694471818063,53.0,3.5136800834099664,2.116168768267559,4034412,4999992,129600.6906068325,102387
