comparison,baseline,candidate,instance,run,seed,baseline_fitness,candidate_fitness,fitness_ratio,baseline_raw_function_evaluations,candidate_raw_function_evaluations,raw_function_evaluations_ratio,baseline_best_found_function_evaluations,candidate_best_found_function_evaluations,baseline_runtime_s,candidate_runtime_s
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,9,1008,2850.052229278548,2755.794150757551,0.9669275960795788,4266696,4129104,0.9677520967043352,771900,351756,129601.25429177284,129601.81640791893
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,10,1009,2785.4872152956955,2856.975811003764,1.0256646648081922,4151064,4100676,0.98786142540804,210444,271176,129601.23010730743,129600.874178648
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,1,1000,1116.9565051890293,1169.8285936583138,1.0473358525812397,4999992,4999992,1.0,3941856,2416740,129600.74390077591,129600.36170268059
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,2,1001,1147.630071744342,1198.0285976541654,1.0439153061170836,4999992,4999992,1.0,3307260,1307052,129600.57132339478,129600.69594025612
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,3,1002,1158.0363732113174,1182.5062794025907,1.0211305160678301,4999992,4999992,1.0,4246740,2516004,129600.0476667881,129600.75224637985
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,4,1003,1220.9152247718273,1199.7941657615652,0.9827006342604915,4999992,4999992,1.0,887292,4502832,129600.38531804085,129600.38226151466
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,5,1004,1156.1231625250343,1143.2852187640585,0.9888956953920575,4999992,4999992,1.0,1203408,4213056,129600.81000971794,129600.13512992859
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,6,1005,1151.7444610538391,1145.2505723204877,0.9943616931073325,4999992,4999992,1.0,1368048,4757136,129600.61278438568,129600.51202368736
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,7,1006,1188.6187154552015,1186.473698026902,0.9981953696333327,4999992,4999992,1.0,4103388,2139720,129600.03239631653,129600.36074900627
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,8,1007,1188.5710301952554,1204.5339289495469,1.013430327972632,4999992,4999992,1.0,2352660,4928052,129600.98840808868,129600.52915525436
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,9,1008,1216.0186996365592,1187.6457485478,0.9766673398219622,4999992,4999992,1.0,982860,2700300,129600.05128312111,129601.15223431587
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,10,1009,1143.5296569027626,1142.9283385777187,0.9994741558984377,4999992,4999992,1.0,2622648,1154604,129600.81614923477,129600.82445859909
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,1,1000,6315.666684812021,6168.54604165931,0.9767054452847379,1040004,1201452,1.155237864469752,1014348,525528,129600.23793315887,129600.32150173187
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,2,1001,5883.734606612168,5982.665995726675,1.0168143867337809,1746516,1773780,1.0156105068605155,834756,1182708,129602.37042045593,129600.06606841087
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,3,1002,6099.518831073542,5896.213121877367,0.9666685660251675,1344432,1610640,1.1980077832125389,860220,779244,129601.03500938416,129601.07074213028
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,4,1003,6182.08546702515,6456.492205452014,1.0443874061415896,1146720,864960,0.7542904981163667,646476,288432,129601.27291154861,129600.06821322441
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,5,1004,6092.4564798826295,5580.062100311878,0.915896915921733,1179876,1341648,1.1371093233526235,617028,764568,129600.58405065536,129602.70951867104
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,6,1005,6092.350403988561,6079.646804895806,0.9979148278988618,1182948,1185336,1.0020186855212572,678780,991248,129601.9504828453,129601.66024851799
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,7,1006,6400.6032540693695,6377.674404384256,0.9964177048982789,1356072,1668924,1.2307045643594146,510612,753660,129601.21746850014,129602.73049378395
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,8,1007,6284.071010815473,5944.861084487461,0.9460206726269962,1412736,1483020,1.0497502718129927,375744,1231872,129600.26473021507,129601.30952954292
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,9,1008,6073.745922625932,6137.160526578142,1.010440773249335,1102152,2070732,1.8788080047035254,522168,697380,129603.25242447853,129601.0610692501
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,10,1009,6407.139148933583,6353.04820113861,0.9915577067178296,1253004,982428,0.7840581514504343,381012,371532,129602.73492741585,129602.67705798149
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,1,1000,5674.23442695636,6122.2560601046125,1.078957194827879,1154892,1260936,1.0918215729262997,528984,622344,129600.15075421333,129603.05218172073
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,2,1001,6321.531196603717,6374.617079219482,1.0083976304102218,1341384,1212564,0.9039648601742678,1333032,733716,129600.08222723007,129601.67435884476
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,3,1002,5767.290441404716,6663.859464523752,1.155457581376925,1058616,1030356,0.9733047677344759,856644,415464,129602.22994565964,129600.68075370789
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,4,1003,6151.828075738808,6477.310075663645,1.0529081755727947,942540,1137060,1.2063785091348909,242784,632052,129601.90612125397,129602.0459599495
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,5,1004,5715.420790688579,5556.622663315557,0.9722158467086567,1418808,1718820,1.2114535581981494,751212,1231128,129600.96314120293,129600.79198813438
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,6,1005,6382.243955664187,6311.629685862407,0.9889358240937954,1009236,1016064,1.0067655137153253,223848,442824,129601.53480195999,129600.16288614273
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,7,1006,6447.849520045399,5902.93224068161,0.915488524093231,990600,1317060,1.329557843731072,412992,527292,129602.27617907524,129600.82497692108
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,8,1007,6047.251056481883,5861.272305999288,0.9692457368239656,1313388,1983636,1.5103198750102789,1249584,1460964,129601.67050743103,129603.33762407303
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,9,1008,6131.510691265716,5902.535454081486,0.9626559833761029,1370700,1759788,1.283860801050558,1074720,1012452,129603.96430253983,129601.6616859436
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,10,1009,6203.578110276858,6307.629843063427,1.0167728576858244,1357920,1103604,0.8127165075998586,849900,317676,129603.18802261353,129600.32993173599
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,1,1000,6226.4107627079375,6122.291631163411,0.9832778248155212,3875520,3837696,0.9902402774337379,327888,1914456,129601.27248978615,129601.08025693893
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,2,1001,5842.189637240436,5849.649836633838,1.001276952625065,3999588,3941928,0.9855835151020556,2579868,1957968,129601.3736937046,129601.48895478249
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,3,1002,6041.96310266121,6213.528893439074,1.0283957031618245,4054920,3859008,0.9516853600071025,3651432,351288,129600.45227694511,129600.20322608948
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,4,1003,6198.92877201739,6352.275519595534,1.024737620517656,4076124,3841752,0.9425012585485623,1467000,875616,129600.5401031971,129601.16348147392
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,5,1004,6009.535886794876,6206.913863924246,1.0328441298708408,3993624,3995136,1.0003786034939695,2204592,3099576,129601.92880654335,129600.90080809593
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,6,1005,6564.407026966815,6234.552603093043,0.9497510708097902,3993744,4011216,1.004374842253284,1498416,1143684,129601.99689221382,129600.21571564674
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,7,1006,6318.288705718855,6334.0748148772645,1.002498478606101,3898668,3949872,1.0131337164385374,2025312,310932,129601.65049290657,129600.04947829247
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,8,1007,6342.5193125405185,6270.10739649456,0.9885830988479949,3900780,3928272,1.0070478212049898,262296,323592,129600.18881869316,129600.41040921211
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,9,1008,5963.943542361118,6242.703028659034,1.046740798989448,3923652,3795996,0.9674650045416872,374736,867744,129600.46105623245,129602.09354138374
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,10,1009,6214.35298266549,6273.5092264105715,1.009519292500779,4001064,3931056,0.9825026542939578,994044,3653484,129600.7174642086,129600.30877375603
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,1,1000,5452.167505413335,5394.688028613864,0.9894574998397608,2831208,2900340,1.0244178456687039,905424,677220,129601.748452425,129601.72605895996
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,2,1001,5209.81415478112,5453.971969580922,1.0468649758985615,2920932,2720148,0.9312602963711583,2577204,1353888,129601.5965476036,129601.92360019684
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,3,1002,5707.530111476794,5198.420323400686,0.9108003325199491,2755908,2836104,1.029099665155731,288312,838188,129600.62103939056,129601.54879927635
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,4,1003,5888.539312596222,5430.288716103479,0.9221792413761261,2758296,2777544,1.0069782213366514,312144,474252,129602.50903010368,129603.00056362152
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,5,1004,5409.048128544977,5179.817595225162,0.957620910764298,3041376,3143568,1.0336005807897477,2823756,1942212,129600.12894296646,129600.76935577393
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,6,1005,5518.147215209319,5073.856966100396,0.9194856114232772,2753988,2853252,1.0360437300380394,1772892,1344120,129602.58228588104,129601.10546946526
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,7,1006,5564.990003285024,5522.032898517786,0.9922808298412251,2773368,2792232,1.0068018380539474,1297776,723984,129602.29380655289,129601.14362597466
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,8,1007,5342.630598294458,5761.640313516761,1.0784276036894755,2863044,2718324,0.949452401010952,460008,2216124,129600.0681488514,129601.59064507484
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,9,1008,5803.007544919678,5370.040190168921,0.9253891449564279,2750760,2897220,1.0532434672599573,2621988,1224636,129600.38820290565,129600.05315542221
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,10,1009,5234.5457375258375,5858.23655982788,1.1191489870517086,2977608,2677524,0.8992197764111327,725808,435156,129601.9117205143,129600.11515641212
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,1,1000,2264.193594792244,2186.7331280809985,0.9657889383269133,4999992,4999992,1.0,4299132,3896640,129601.00970482826,129600.49553513527
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,2,1001,2395.2262910285613,2406.8368368083825,1.0048473690453839,4999992,4999992,1.0,103356,503784,129600.88217043877,129601.2599709034
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,3,1002,2223.9476987038074,2158.7800980492357,0.9706973321843164,4999992,4999992,1.0,472920,4944420,129601.70232820511,129601.58170294762
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,4,1003,2366.9383972365154,2288.49478501919,0.9668586168913771,4999992,4999992,1.0,3059688,287664,129601.53652691841,129600.35441279411
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,5,1004,2216.476881299184,2174.397014563411,0.9810149760230715,4999992,4999992,1.0,695976,3987108,129601.37880587578,129600.47130250931
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,6,1005,2289.038449122597,2192.905787125211,0.9580030374613262,4999992,4999992,1.0,2064852,3519924,129600.82997870445,129600.62719345093
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,7,1006,2218.5192570684558,2219.55475163941,1.0004667503190043,4999992,4999992,1.0,2057520,148044,129601.2759757042,129600.16783070564
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,8,1007,2238.3899604355584,2210.318782338263,0.9874592101494983,4999992,4999992,1.0,1177104,184944,129601.06395792961,129600.04494976997
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,9,1008,2463.0061901716927,2345.860707667246,0.9524380072726165,4999992,4999992,1.0,2802660,2656920,129601.38228368759,129600.58891010284
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,10,1009,2161.903694157994,2128.0333371779006,0.9843330870511857,4999992,4999992,1.0,1411680,656592,129600.33429193497,129601.43721747398
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,1,1000,14.893994090917536,15.269658700918702,1.0252225566700237,4999992,4999992,1.0,4657944,827400,129600.42467594147,129600.65015172958
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,2,1001,18.88933823122548,18.74242545267141,0.9922224496826886,4999992,4999992,1.0,4641180,4966488,129600.41030406952,129600.28701615334
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,3,1002,16.862099479125106,19.085037846051854,1.1318304621366215,4999992,4999992,1.0,3014292,682848,129600.52081346512,129600.33481907845
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,4,1003,19.265141975559516,16.78581020275641,0.8713047754359412,4999992,4999992,1.0,742320,3881280,129600.67458343506,129600.81490015984
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,5,1004,14.833185970288799,16.666807339511365,1.1236161518432621,4999992,4999992,1.0,1010568,1153176,129600.10574603081,129600.8400053978
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,6,1005,16.858784408129377,14.976200364855139,0.8883321597987546,4999992,4999992,1.0,4225956,3719184,129600.4271683693,129600.27533054352
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,7,1006,15.667413653214808,15.407883508847089,0.98343503592155,4999992,4999992,1.0,4948776,3400188,129600.7281756401,129600.8506166935
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,8,1007,16.891333052317638,18.65624744290216,1.1044863886774383,4999992,4999992,1.0,3343032,4773240,129600.6243057251,129600.06172680855
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,9,1008,17.10370464004705,16.731520421566465,0.9782395553294845,4999992,4999992,1.0,4055004,4379664,129600.069596529,129600.39816784859
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,10,1009,15.272979404730174,15.141900303111864,0.9914175814590758,4999992,4999992,1.0,4892496,3286464,129600.56055760384,129600.10703730583
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,1,1000,32.62000314117165,31.88273922429508,0.9773984106106346,4999992,4999992,1.0,2364660,4934964,129600.85494828224,129600.40026760101
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,2,1001,34.54800435228695,32.786629957336835,0.9490166095561025,4999992,4999992,1.0,2883888,2927928,129600.03968501091,129600.01687145233
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,3,1002,30.584111679300836,30.45375843454326,0.9957378770348332,4999992,4999992,1.0,4884036,4169088,129600.41370368004,129600.17480325699
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,4,1003,32.31666674160163,28.089724866372052,0.8692024177794244,4999992,4999992,1.0,4283724,4964796,129600.53338336945,129600.77935647964
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,5,1004,27.64752298825861,32.0342467904701,1.1586660694368334,4999992,4999992,1.0,4486632,2807196,129600.12203359604,129600.71714878082
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,6,1005,37.32043926843459,30.544944659046244,0.8184508343898562,4999992,4999992,1.0,4747044,3989220,129600.06973552704,129600.18161010742
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,7,1006,32.40552390767589,34.54682596229813,1.0660783038324841,4999992,4999992,1.0,2171172,3702432,129600.2659676075,129600.71140694618
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,8,1007,29.979169939299528,32.793423276207626,1.0938736243400424,4999992,4999992,1.0,4904268,3933444,129600.2959291935,129600.29044246674
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,9,1008,32.412958948287205,31.226993847839733,0.9634107733780306,4999992,4999992,1.0,4687128,3879288,129600.23063850403,129600.09148907661
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,10,1009,29.631765645105688,28.689620276745085,0.9682048859442091,4999992,4999992,1.0,3387864,4061472,129600.80053424835,129600.04551625252
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,1,1000,1276.7222502972893,1254.3721224020246,0.9824941345777749,4999992,4999992,1.0,963012,2371272,129600.2794110775,129600.59916758537
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,2,1001,1201.2763932415203,1203.0556430693275,1.0014811327666284,4999992,4999992,1.0,1694244,4159452,129600.80251383781,129600.03128004074
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,3,1002,1230.143385561748,1202.7987190796616,0.9777711551327821,4999992,4999992,1.0,2350164,3187896,129600.58794140816,129600.06642699242
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,4,1003,1213.7789759664672,1205.649902789249,0.9933026742609827,4999992,4999992,1.0,838836,1526880,129600.69088983536,129600.33220410347
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,5,1004,1182.4070965476344,1185.3734511323148,1.002508742203376,4999992,4999992,1.0,3987300,3224616,129600.42942166328,129600.65481567383
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,6,1005,1215.123106615531,1220.6866121212036,1.0045785529675002,4999992,4999992,1.0,911052,3944928,129600.22383642197,129600.78834795952
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,7,1006,1218.0202348264754,1239.0071467509235,1.0172303475134286,4999992,4999992,1.0,371616,1147620,129600.64266371727,129600.01630020142
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,8,1007,1214.2193831324464,1223.5860506979375,1.0077141476207758,4999992,4999992,1.0,280920,1566816,129600.651730299,129600.49932098389
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,9,1008,1177.0187264136503,1163.8780962073588,0.9888356659827064,4999992,4999992,1.0,3214752,1936680,129600.23373317719,129600.00906705856
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,10,1009,1233.0644444454656,1173.974460624357,0.9520787546123086,4999992,4999992,1.0,3300672,3471648,129600.34478831291,129600.26378035545
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,1,1000,2900.689812109382,2828.7093811557147,0.9751850643756621,4999992,4999992,1.0,4233900,4113588,129600.79532527924,129600.52614569664
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,2,1001,2938.706883843348,2929.717742514588,0.9969411235335578,4999992,4999992,1.0,4729404,4982220,129600.52270960808,129600.54550170898
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,3,1002,2903.870044266489,2957.2781091456973,1.018392029968648,4999992,4999992,1.0,1894008,3670764,129600.47948360443,129600.43639302254
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,4,1003,2787.290596740038,2748.1270356130817,0.9859492364474801,4999992,4999992,1.0,4133424,3296868,129600.7859389782,129600.84783434868
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,5,1004,2850.264440703819,2854.7894972029662,1.0015875918158772,4999992,4999992,1.0,2426448,4127280,129600.3659696579,129600.83761310577
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,6,1005,2851.3536635979076,2803.80895343061,0.9833255654062554,4999992,4999992,1.0,4960764,2540544,129600.28710103035,129600.05474257469
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,7,1006,3018.625785855888,2952.821971025367,0.9782007378526838,4999992,4999992,1.0,1133136,1190736,129600.22869801521,129600.00082707405
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,8,1007,2759.405998069268,2786.4260677317993,1.0097919877254151,4999992,4999992,1.0,2953356,4615716,129600.41414237022,129600.27021718025
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,9,1008,2736.101217611612,2837.411103846377,1.0370270973831883,4999992,4999992,1.0,4500636,3573036,129600.1745557785,129600.54273915291
rl_effect_with_pipeline,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,10,1009,2837.5625261712007,2804.290975654743,0.9882746018071531,4999992,4999992,1.0,4367868,4220460,129600.07099413872,129600.31294751167
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,1,1000,198.55146305539836,177.74705781480503,0.8952190786184807,4999992,4999992,1.0,4442700,4964652,129600.88196277618,129600.57690143585
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,2,1001,185.7403963622654,187.66865768554413,1.0103814859935902,4999992,4999992,1.0,3439068,3346644,129601.32325673103,129600.03947210312
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,3,1002,200.27930198805612,175.30724012588723,0.8753138161842698,4999992,4999992,1.0,4935624,3238176,129601.20236039162,129600.1644461155
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,4,1003,200.51885749802747,193.56659464956442,0.9653286332507084,4999992,4999992,1.0,4891884,4791756,129601.07342934608,129601.6318807602
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,5,1004,196.2240621816399,183.1749795107103,0.9334990697580688,4999992,4999992,1.0,4944912,4445964,129601.24086737633,129600.02747988701
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,6,1005,197.84246107576712,187.44112508000245,0.9474261695936885,4999992,4999992,1.0,4926456,4032528,129600.61374402046,129601.45213913918
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,7,1006,198.67156299811973,185.7623247269171,0.935022214168996,4999992,4999992,1.0,4985628,4479168,129601.29184770584,129601.25855255127
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,8,1007,197.76537653236926,181.74979461666408,0.9190172607737339,4999992,4999992,1.0,3936072,4552644,129601.40920042992,129601.02251935005
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,9,1008,214.1168172954687,188.58392668151467,0.8807525212803806,4999992,4999992,1.0,4897188,4785504,129600.0719511509,129600.54851126671
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,10,1009,208.85050464205503,181.9719133872012,0.871302244153441,4999992,4999992,1.0,4867776,4960044,129600.21762180328,129600.71212530136
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,1,1000,290.052440511359,288.7142320784272,0.9953863224506142,4999992,4999992,1.0,3700956,4927968,129600.96507048607,129601.19924688339
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,2,1001,307.74358090431787,274.27806450245396,0.8912551927045106,4999992,4999992,1.0,3899604,4440600,129600.93079209328,129602.41965842247
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,3,1002,317.3113212664573,294.01741979975526,0.9265897561620836,4999992,4999992,1.0,4839492,2006940,129600.38147616386,129600.36747813225
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,4,1003,312.32579860997276,292.62131521619773,0.9369104842396268,4999992,4999992,1.0,4924284,3978120,129600.3209373951,129600.97018313408
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,5,1004,330.2432718951783,284.0674602992181,0.8601763744315835,4999992,4999992,1.0,2863956,4891224,129601.46803951263,129601.69946837425
pipeline_effect_with_rl,hpo_rl_only,hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,6,1005,314.66465394147525,281.98718210805,0.896151437970205,4999992,4999992,1.0,4956336,4581204,129600.27152228355,129601.80412983894
