variant,instance,successful_runs,missing_runs,median_fitness,mean_fitness,fitness_stdev,mean_runtime_s,mean_function_evaluations,mean_final_robust_stdev,mean_final_R
competition_with_rl,6_Fattahi_20_workers.fjs,10,0,2832.4670066046942,2841.4858593153876,116.74746082249715,17056.764289855957,3063548,68.64205194177732,2.1228572392338134
hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,10,0,184.46865211881368,184.29736142788107,5.421916808247601,129600.74340279102,4359708,4.044592965250866,2.1134939282073875
hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,10,0,288.6683006658633,289.72576818331413,11.61265384377436,129601.30090391636,4198632,5.36860061860677,2.1320397588149316
hpo_with_rl,0_BehnkeGeiger_60_workers.fjs,10,0,1743.0032256678935,1775.6701965190744,112.30704070300095,129603.04089639187,337490.4,16.458838109137652,2.114391368547227
hpo_with_rl,1_Brandimarte_12_workers.fjs,10,0,1149.464680461301,1145.4919303167667,35.77844675195522,129600.86324808598,1808493.6,12.974310137239824,2.116964540575628
hpo_with_rl,1_Brandimarte_14_workers.fjs,10,0,1444.0864675517928,1445.3791816908795,43.6056645872882,129601.66670827866,1029355.2,14.28914957224141,2.1078604343828036
hpo_with_rl,1_Brandimarte_7_workers.fjs,10,0,367.50018821018944,370.6364990186485,14.02920411885883,129600.52729158402,1936681.2,6.189921488697653,2.12413571750322
hpo_with_rl,2a_Hurink_sdata_18_workers.fjs,10,0,2770.9287426425008,2771.810437561277,48.580376885421714,129600.44959871769,2108283.6,38.593623806097966,2.112558140442575
hpo_with_rl,2a_Hurink_sdata_1_workers.fjs,10,0,113.33264079843823,114.43457183206561,3.6037995515598626,129600.50113947391,2630907.6,2.509585804170185,2.107636188903542
hpo_with_rl,2a_Hurink_sdata_38_workers.fjs,10,0,4899.537114668354,4923.784546718829,201.06483989477107,129601.48094685077,763926,51.79068970664012,2.117396343888504
hpo_with_rl,2a_Hurink_sdata_40_workers.fjs,10,0,3566.979939831458,3567.5609613418646,90.54882451287509,129601.42226221561,1501855.2,46.43340010670992,2.1234221811628227
hpo_with_rl,2a_Hurink_sdata_54_workers.fjs,10,0,18863.899735531195,18641.944688010663,824.6920470108071,129600.47842013836,3794052,315.42917898606004,2.1026242560817647
hpo_with_rl,2a_Hurink_sdata_61_workers.fjs,10,0,2012.8253097902598,2013.4657988755785,56.01663634053912,129600.91219573021,2991457.2,30.152184981075614,2.1078513608449123
hpo_with_rl,2a_Hurink_sdata_63_workers.fjs,10,0,886.8676977373232,892.4185698293081,20.36531834797009,129600.55875806809,2438536.8,13.303076005743474,2.1143129253745463
hpo_with_rl,2b_Hurink_edata_1_workers.fjs,10,0,107.63738998682092,107.6369920417888,0.4678189963947849,129600.55862321853,3110820,2.481268070643524,2.110529255721349
hpo_with_rl,2b_Hurink_edata_6_workers.fjs,10,0,1246.5865104366926,1248.659651736536,29.290269337093417,129600.57296571732,3718303.2,28.11109748287197,2.1139219508188054
hpo_with_rl,2c_Hurink_rdata_28_workers.fjs,10,0,2166.264085418685,2162.8577844644283,80.43270592965806,129600.69961826802,1575781.2,32.69110012725239,2.131192168369944
hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,10,0,4423.4764667311665,4380.532245081951,214.15553073788385,129600.60976159573,807415.2,48.14372763634427,2.130108254924561
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,10,0,12936.13443155212,12989.446466669826,254.22480454844123,129600.49189596176,2347762.8,254.27270208332033,2.114418837072384
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,10,0,2429.9039022044426,2419.8216581172537,50.81007005141994,129600.63864073754,2187934.8,35.8497541763415,2.12508912780693
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,10,0,2819.9486145201327,2811.3055897511495,164.3689779174874,129601.24331941604,1321410,36.1319873735679,2.1293458197802915
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,10,0,1184.4899887147462,1176.0275141663149,24.268996478272033,129600.57059016227,3063549.6,27.2855986712969,2.126886248295481
hpo_with_rl,3_DPpaulli_15_workers.fjs,10,0,6108.403665736974,6097.637048651151,263.38837064365345,129601.3674443245,758617.2,56.34712462522321,2.1294091447103165
hpo_with_rl,3_DPpaulli_18_workers.fjs,10,0,6214.94295158402,6148.066487251526,338.47393722170136,129601.45623471736,739591.2,52.421377164309824,2.1248958438972028
hpo_with_rl,3_DPpaulli_1_workers.fjs,10,0,6238.627815876039,6209.960681429057,142.4088334436476,129600.79146456718,1449834,60.125924032639944,2.111763061365545
hpo_with_rl,3_DPpaulli_9_workers.fjs,10,0,5412.488372358672,5424.2993561055855,247.2048240703555,129601.29764301777,1122978,54.398683645724574,2.1281586433541477
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,10,0,2201.6122847317374,2231.1915228469247,88.44837550664202,129600.7029025793,2078604,36.16365086547758,2.1233214478396207
hpo_with_rl,5_Kacem_3_workers.fjs,10,0,16.699163880538915,16.746349158319244,1.5912744248498285,129600.4619771719,3106993.2,0.7173380418107198,2.1234076945336
hpo_with_rl,5_Kacem_4_workers.fjs,10,0,31.554866536067408,31.304890729515414,1.9514164851988363,129600.34089124203,3936982.8,0.9038905907709895,2.174750428814754
hpo_with_rl,6_Fattahi_14_workers.fjs,10,0,1204.3527729292882,1207.2382204874357,28.251553137716527,129600.32607109546,2653780.8,37.55275857714118,2.1148793231333913
hpo_with_rl,6_Fattahi_20_workers.fjs,10,0,2833.0602425010456,2850.338083732094,72.81033913175314,129600.43749613762,3633121.2,61.2620128769756,2.118361707331401
