comparison,baseline,candidate,instance,run,seed,baseline_fitness,candidate_fitness,fitness_ratio,improvement_percent,baseline_runtime_s,candidate_runtime_s,baseline_function_evaluations,candidate_function_evaluations,baseline_final_R,candidate_final_R
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_30_workers.fjs,6,1005,2815.774176967616,2818.078300317955,1.0008182912426664,-0.08182912426664135,111963.4905576706,129600.31451869011,208660,724632,2.1299350809134765,2.115674399638104
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_30_workers.fjs,7,1006,3148.468903223242,2988.110388294515,0.9490677787020352,5.093222129796482,112417.87674760818,129601.05265641212,4899720,1084188,2.1638961534180354,2.159039297900661
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_30_workers.fjs,8,1007,3013.7527015465926,2767.8961799327503,0.918421799675974,8.157820032402597,115223.48006439209,129600.85506439209,590290,3143448,2.123856731181531,2.1373715675156375
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_30_workers.fjs,9,1008,2974.2058331922876,2850.052229278548,0.9582565528827296,4.1743447117270405,111087.80207467079,129601.25429177284,997220,771900,2.1381781690814434,2.146123666625413
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_30_workers.fjs,10,1009,2944.6104647205834,2785.4872152956955,0.9459611886423194,5.403881135768063,111527.5155377388,129601.23010730743,965900,210444,2.136872615907535,2.145983987130736
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,1,1000,1172.6477680605456,1116.9565051890293,0.9525081065360107,4.74918934639893,17778.139241218567,129600.74390077591,3847700,3941856,2.1205203762396847,2.1114489701115864
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,2,1001,1140.976921854118,1147.630071744342,1.0058310994401294,-0.5831099440129384,18941.776232481003,129600.57132339478,4586570,3307260,2.132667143652557,2.1331413972943163
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,3,1002,1272.0526273511573,1158.0363732113174,0.9103682884746206,8.96317115253794,17558.92682147026,129600.0476667881,3726590,4246740,2.137903575380096,2.1326636707390745
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,4,1003,1161.2281933736133,1220.9152247718273,1.0513999158294725,-5.139991582947245,19167.8156542778,129600.38531804085,4194410,887292,2.142487441648733,2.1123100774599086
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,5,1004,1165.1836278549235,1156.1231625250343,0.9922240021973452,0.777599780265481,19491.7384121418,129600.81000971794,1858620,1203408,2.118515687008952,2.1135706810329697
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,6,1005,1154.9659641868593,1151.7444610538391,0.997210737603607,0.27892623963929886,17529.427649974823,129600.61278438568,4127180,1368048,2.1230991988729033,2.1017234690763487
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,7,1006,1218.8358616295163,1188.6187154552015,0.9752081907617026,2.479180923829738,18875.945766448975,129600.03239631653,4051620,4103388,2.168747084750029,2.1455211470310496
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,8,1007,1218.3581891043737,1188.5710301952554,0.9755513943473265,2.4448605652673483,17488.411953926086,129600.98840808868,4390220,2352660,2.100617567421334,2.118664937959457
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,9,1008,1228.001043333404,1216.0186996365592,0.9902423994166009,0.975760058339914,18018.984717607498,129600.05128312111,4744690,982860,2.1099674284079106,2.1333661397132615
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,2d_Hurink_vdata_5_workers.fjs,10,1009,1149.7929148429384,1143.5296569027626,0.9945527078317129,0.5447292168287099,17847.985612630844,129600.81614923477,4553310,2622648,2.141141368422604,2.137438611033201
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,1,1000,6252.611363699783,6315.666684812021,1.010084637832812,-1.0084637832812104,129601.59031939507,129600.23793315887,587870,1014348,2.1245706298674087,2.12219982688576
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,2,1001,6202.934666896343,5883.734606612168,0.9485404768185496,5.145952318145042,129601.51140737534,129602.37042045593,300930,834756,2.123565445702274,2.123325372288765
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,3,1002,6521.166460486822,6099.518831073542,0.935341685882712,6.465831411728795,129600.83326458931,129601.03500938416,687370,860220,2.11863757650644,2.128976904388671
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,4,1003,7112.429218393266,6182.08546702515,0.8691946558902578,13.08053441097422,129600.92567563057,129601.27291154861,236530,646476,2.1205811623116473,2.1222401191298146
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,5,1004,6373.29600270243,6092.4564798826295,0.955934963212015,4.406503678798501,129600.09739279747,129600.58405065536,477380,617028,2.1173740872765547,2.1198526373982705
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,6,1005,6067.017077888047,6092.350403988561,1.0041755818016145,-0.4175581801614481,129601.26023578644,129601.9504828453,309030,678780,2.116155241677031,2.1190784013873256
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,7,1006,6814.585051407517,6400.6032540693695,0.9392506228603542,6.074937713964578,129601.38983798027,129601.21746850014,330080,510612,2.1355641026034213,2.141386167303235
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,8,1007,6385.255268010076,6284.071010815473,0.9841534515148465,1.5846548485153544,129600.01457071304,129600.26473021507,368800,375744,2.1150232752600453,2.121563474279363
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,9,1008,6475.223438055276,6073.745922625932,0.937997890069733,6.2002109930267,129600.98661780357,129603.25242447853,307480,522168,2.12302407805091,2.1281520401632554
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_15_workers.fjs,10,1009,6616.653505107142,6407.139148933583,0.9683352988014495,3.166470119855047,129601.1290614605,129602.73492741585,204270,381012,2.130281231521939,2.125087611586595
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,1,1000,6407.5124544980945,5674.23442695636,0.8855596406953574,11.444035930464258,129600.77716088295,129600.15075421333,456030,528984,2.120990550975867,2.130767715717747
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,2,1001,6518.034271709214,6321.531196603717,0.9698524022866224,3.0147597713377605,129600.69263863564,129600.08222723007,510330,1333032,2.131469676817925,2.124170428966303
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,3,1002,6131.456308472663,5767.290441404716,0.9406069539197841,5.939304608021589,129600.63174057007,129602.22994565964,1079120,856644,2.1208773118203608,2.1360334968165615
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,4,1003,6434.594096860161,6151.828075738808,0.9560553444607591,4.394465553924087,129600.95664572716,129601.90612125397,271970,242784,2.12222760450533,2.127188131306642
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,5,1004,6462.7828763320485,5715.420790688579,0.88435909113078,11.564090886921996,129600.51596021652,129600.96314120293,685890,751212,2.1168630449826558,2.121537041829465
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,6,1005,6090.129513544605,6382.243955664187,1.0479652265965627,-4.796522659656266,129601.13091778755,129601.53480195999,1121330,223848,2.1212572321646133,2.1203468291243146
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,7,1006,6980.391579987303,6447.849520045399,0.9237088558944607,7.629114410553928,129600.18048763275,129602.27617907524,177070,412992,2.142538852052579,2.1350495099488076
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,8,1007,7003.552774484808,6047.251056481883,0.8634547709147131,13.654522908528687,129600.96263742447,129601.67050743103,746050,1249584,2.1158769711434466,2.1173848236981385
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,9,1008,6872.14161931933,6131.510691265716,0.8922270568505875,10.777294314941255,129600.0640411377,129603.96430253983,787840,1074720,2.1249664871117284,2.134184020628512
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_18_workers.fjs,10,1009,6622.242903111055,6203.578110276858,0.9367790038874121,6.322099611258791,129600.41980409622,129603.18802261353,512920,849900,2.1252384156325594,2.127427335485891
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,1,1000,6201.538801186602,6226.4107627079375,1.004010611288375,-0.4010611288375099,129600.71041417122,129601.27248978615,230420,327888,2.118011885651162,2.1085034753497927
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,2,1001,6848.376390568565,5842.189637240436,0.8530765986060832,14.69234013939168,129600.29332852364,129601.3736937046,3146220,2579868,2.109139633682958,2.11750258689396
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,3,1002,6655.51946612972,6041.96310266121,0.9078124004308108,9.21875995691892,129600.80044984818,129600.45227694511,202460,3651432,2.1061770462435825,2.1103608461967203
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,4,1003,6353.628276319298,6198.92877201739,0.9756517854721701,2.434821452782987,129600.70004940033,129600.5401031971,258230,1467000,2.1136487945173976,2.1135113440222946
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,5,1004,6372.808722989159,6009.535886794876,0.9429964318740937,5.700356812590634,129601.8789293766,129601.92880654335,2916630,2204592,2.101849842674525,2.1019712790468263
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,6,1005,6452.111604968358,6564.407026966815,1.0174044450675628,-1.740444506756278,129601.89869737625,129601.99689221382,2749130,1498416,2.1023498224074153,2.1066774797711214
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,7,1006,6323.896403676174,6318.288705718855,0.9991132527164648,0.08867472835352164,129600.14214086533,129601.65049290657,257630,2025312,2.1242513952556847,2.1295209658641236
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,8,1007,6530.664002434722,6342.5193125405185,0.9711905726854022,2.880942731459779,129601.11798357964,129600.18881869316,154080,262296,2.100567385794378,2.102260295837096
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,9,1008,6253.090546081012,5963.943542361118,0.9537593448249185,4.624065517508146,129600.00602078438,129600.46105623245,2855850,374736,2.1082570957791678,2.1163745714553293
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_1_workers.fjs,10,1009,6475.82508757632,6214.35298266549,0.9596233527967801,4.037664720321987,129600.23231267929,129600.7174642086,1914540,994044,2.1135199371985376,2.1058464868402202
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,1,1000,6145.651926502202,5452.167505413335,0.8871585261608587,11.284147383914133,129600.46100640297,129601.748452425,1629620,905424,2.1243179835818187,2.1231181874662517
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,2,1001,5689.001529470076,5209.81415478112,0.9157695120652232,8.423048793477683,129601.39567184448,129601.5965476036,715650,2577204,2.1331089349344117,2.131675186080655
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,3,1002,5686.110573518248,5707.530111476794,1.0037669928647366,-0.37669928647365847,129601.57392334938,129600.62103939056,2485560,288312,2.1288321128859033,2.126501531846794
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,4,1003,6015.436728587933,5888.539312596222,0.978904704393508,2.1095295606492037,129601.37047767639,129602.50903010368,293360,312144,2.135405299463235,2.1265941901755947
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,5,1004,5562.739167239689,5409.048128544977,0.9723713382788401,2.7628661721159853,129600.20166778564,129600.12894296646,1685170,2823756,2.117525377708294,2.1129094252128815
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,6,1005,5681.466987847579,5518.147215209319,0.9712539432179059,2.8746056782094076,129600.07017707825,129602.58228588104,2482480,1772892,2.1160026025503087,2.116665598469244
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,7,1006,6303.236691199653,5564.990003285024,0.8828781586220072,11.712184137799275,129602.04652643204,129602.29380655289,2089610,1297776,2.1323534138023184,2.150305256292513
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,8,1007,5758.56357071256,5342.630598294458,0.9277714021368987,7.222859786310131,129600.3863825798,129600.0681488514,3180980,460008,2.121799399673014,2.121775456034336
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,9,1008,5692.8071281982575,5803.007544919678,1.0193578342353395,-1.9357834235339544,129601.17623353004,129600.38820290565,335350,2621988,2.125768158401142,2.124087681156544
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,3_DPpaulli_9_workers.fjs,10,1009,5557.348622737905,5234.5457375258375,0.9419142279663149,5.808577203368515,129600.32958698273,129601.9117205143,395670,725808,2.1374417779761172,2.1356775754899378
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,1,1000,2337.535723331386,2264.193594792244,0.9686241678332012,3.1375832166798845,63894.57647776604,129601.00970482826,892140,4299132,2.1192526956766873,2.1320090346442973
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,2,1001,2237.8615616824763,2395.2262910285613,1.0703192422804628,-7.031924228046282,65008.7291200161,129600.88217043877,286540,103356,2.135364085574882,2.1177951291145547
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,3,1002,2301.720315145663,2223.9476987038074,0.9662110917950804,3.3788908204919643,68486.53136324883,129601.70232820511,4443720,472920,2.127283100873995,2.1363570592735903
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,4,1003,2195.7306066139763,2366.9383972365154,1.077973040092818,-7.7973040092818025,63991.94753432274,129601.53652691841,3887290,3059688,2.1235305673249285,2.1247202847724553
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,5,1004,2042.8155554510897,2216.476881299184,1.0850107712292931,-8.501077122929313,63259.71593999863,129601.37880587578,4210860,695976,2.1279328702615516,2.11900275458813
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,6,1005,2301.059853015124,2289.038449122597,0.9947757100378004,0.5224289962199591,65189.41157960892,129600.82997870445,653700,2064852,2.128640012039893,2.1058311399471914
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,7,1006,2332.3797927563196,2218.5192570684558,0.9511826778634076,4.88173221365924,61409.78604364395,129601.2759757042,231050,2057520,2.124207461526703,2.1331915933350536
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,8,1007,2267.7331443155153,2238.3899604355584,0.9870605657665185,1.293943423348154,65961.6166985035,129601.06395792961,1913990,1177104,2.1273294036730914,2.123709639881934
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,9,1008,2386.9751673083747,2463.0061901716927,1.0318524565754292,-3.1852456575429233,72009.65190553665,129601.38228368759,4864570,2802660,2.1179903880287263,2.1398837447191075
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,4_ChambersBarnes_10_workers.fjs,10,1009,2296.300773404453,2161.903694157994,0.9414723537948364,5.85276462051636,63503.184524059296,129600.33429193497,3255760,1411680,2.1262044198189383,2.1341596191095693
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,5_Kacem_3_workers.fjs,1,1000,18.99599928603982,14.893994090917536,0.784059520462456,21.5940479537544,12239.67696261406,129600.42467594147,661070,4657944,2.1106665873377577,2.127713441559648
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,5_Kacem_3_workers.fjs,2,1001,16.527182891164884,18.88933823122548,1.1429254674324054,-14.292546743240543,12063.726463317871,129600.41030406952,4555010,4641180,2.0658978613956105,2.0988153590250533
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,5_Kacem_3_workers.fjs,3,1002,16.55493916013881,16.862099479125106,1.0185539986595589,-1.8553998659558868,12139.024596452713,129600.52081346512,4315340,3014292,2.0693673950173515,2.1077624348906383
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,5_Kacem_3_workers.fjs,4,1003,16.698481276681985,19.265141975559516,1.1537062356959165,-15.370623569591647,12060.045197248459,129600.67458343506,2360200,742320,2.087310159585248,2.140571330617724
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,5_Kacem_3_workers.fjs,5,1004,16.833654307522295,14.833185970288799,0.8811625627633588,11.88374372366412,11982.426431417465,129600.10574603081,2910870,1010568,2.104206788440287,2.119026567184114
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,5_Kacem_3_workers.fjs,6,1005,16.838073589473066,16.858784408129377,1.0012299992957188,-0.12299992957187644,12070.809917926788,129600.4271683693,2363360,4225956,2.104759198684133,2.107348051016172
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,5_Kacem_3_workers.fjs,7,1006,17.061073863432043,15.667413653214808,0.9183134531054141,8.168654689458588,12020.689793348312,129600.7281756401,3793410,4948776,2.1326342329290053,2.2382019504592585
non_rl_hpo_effect,competition_no_rl,hpo_no_rl,5_Kacem_3_workers.fjs,8,1007,17.064740763691333,16.891333052317638,0.9898382451995605,1.016175480043946,12097.57264661789,129600.6243057251,921110,3343032,2.1330925954614166,2.1114166315397047
