comparison,baseline,candidate,instance,paired_runs,baseline_median_fitness,candidate_median_fitness,fitness_ratio,improvement_percent,baseline_mean_runtime_s,candidate_mean_runtime_s,runtime_ratio,baseline_mean_function_evaluations,candidate_mean_function_evaluations,function_evaluations_ratio,baseline_mean_final_robust_stdev,candidate_mean_final_robust_stdev,final_robust_stdev_ratio,baseline_mean_final_R,candidate_mean_final_R,final_R_delta,outcome
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,2b_Hurink_edata_1_workers.fjs,10,107.61394198103216,107.63738998682092,1.0002178900368959,-0.02178900368958736,129600.38837344646,129600.55862321853,1.000001313651712,2452466.4,3110820,1.268445512648002,2.691358965698734,2.481268070643524,0.921938731424232,2.112358619911204,2.110529255721349,-0.0018293641898550206,loss
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,2b_Hurink_edata_6_workers.fjs,10,1259.4319323132618,1246.5865104366926,0.9898006223702973,1.0199377629702688,129600.51005132198,129600.57296571732,1.0000004854486708,3166064.4,3718303.2,1.1744243736798279,24.802384372252824,28.11109748287197,1.1334030253285126,2.1109539976722083,2.1139219508188054,0.0029679531465971465,win
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,2c_Hurink_rdata_28_workers.fjs,10,2073.291867593205,2166.264085418685,1.044842802539619,-4.484280253961903,129600.46162247658,129600.69961826802,1.0000018363807386,3251667.6,1575781.2,0.4846070982163121,32.20247911144503,32.69110012725239,1.01517339749267,2.1335735628558896,2.131192168369944,-0.0023813944859454317,loss
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,10,4330.072068947751,4423.4764667311665,1.0215710954220014,-2.157109542200142,129601.08364973069,129600.60976159573,0.9999963434863227,638071.2,807415.2,1.265399848794304,48.0456689851854,48.14372763634427,1.0020409467331823,2.125144795694238,2.130108254924561,0.004963459230322709,loss
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,10,12984.758185000464,12936.13443155212,0.9962553208341983,0.37446791658016787,129600.5505325079,129600.49189596176,0.9999995475594363,2813395.2,2347762.8,0.834494492632958,258.92280952159297,254.27270208332033,0.9820405647271302,2.122166904792033,2.114418837072384,-0.007748067719648866,win
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,10,2405.983650768681,2429.9039022044426,1.0099419841976562,-0.994198419765624,129600.88286914825,129600.63864073754,0.9999981155343598,2674204.8,2187934.8,0.8181627674888625,37.07169006490831,35.8497541763415,0.9670385707684936,2.1258075438559176,2.12508912780693,-0.0007184160489877023,loss
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,10,2778.2787638174195,2819.9486145201327,1.0149984412094983,-1.4998441209498337,129600.9114314556,129601.24331941604,1.0000025608458827,1626052.8,1321410,0.8126488881541853,43.032150996344015,36.1319873735679,0.8396509711224441,2.13732790605068,2.1293458197802915,-0.007982086270388322,loss
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,10,1157.0797678681758,1184.4899887147462,1.0236891367455776,-2.36891367455776,129600.50592398643,129600.57059016227,1.0000004989654583,2501616,3063549.6,1.2246282403054667,24.25443050941562,27.2855986712969,1.1249737923429937,2.123984910145117,2.126886248295481,0.0029013381503637525,loss
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,10,6140.802149049347,6108.403665736974,0.99472406331844,0.5275936681560012,129601.49203586578,129601.3674443245,0.9999990386565824,644114.4,758617.2,1.1777678002541163,53.22066868550261,56.34712462522321,1.0587451457665027,2.1251862554811054,2.1294091447103165,0.004222889229211102,win
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,10,6141.669383502262,6214.94295158402,1.0119305621169687,-1.1930562116968746,129601.79660031796,129601.45623471736,0.9999973737586243,752370,739591.2,0.9830152717412974,56.82298221406693,52.421377164309824,0.9225382956287806,2.127408933352238,2.1248958438972028,-0.0025130894550353666,loss
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,10,6206.6408773414405,6238.627815876039,1.0051536634979756,-0.5153663497975636,129601.05820944309,129600.79146456718,0.9999979418001705,1538558.4,1449834,0.942332770728755,55.342010076396136,60.125924032639944,1.0864427213547163,2.1112529331277483,2.111763061365545,0.0005101282377966143,loss
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,10,5485.157360311327,5412.488372358672,0.9867517040662385,1.3248295933761534,129601.38481771946,129601.29764301777,0.9999993273628841,1378531.2,1122978,0.8146192121005313,57.59333874338798,54.398683645724574,0.9445308230540781,2.126931008822475,2.1281586433541477,0.0012276345316726278,win
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,10,2251.291777613901,2201.6122847317374,0.9779328946269159,2.2067105373084095,129601.13960242271,129600.7029025793,0.9999966304320722,1814488.8,2078604,1.1455590136461575,36.10750900000268,36.16365086547758,1.0015548529109248,2.1266659999385884,2.1233214478396207,-0.003344552098967668,win
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,10,16.860441943627244,16.699163880538915,0.9904345293185338,0.9565470681466182,129600.45459268094,129600.4619771719,1.0000000569788972,3553156.8,3106993.2,0.8744317728955842,0.6755409175794704,0.7173380418107198,1.0618720837532871,2.137067304697393,2.1234076945336,-0.013659610163793356,win
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,10,32.36109532463876,31.554866536067408,0.9750864802169562,2.491351978304379,129600.3626559019,129600.34089124203,0.9999998320632796,3880041.6,3936982.8,1.0146754096657107,1.0110528809543644,0.9038905907709895,0.894009213363577,2.1574149658437793,2.174750428814754,0.017335462970974547,win
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,10,1214.6712448739886,1204.3527729292882,0.9915051319538145,0.8494868046185489,129600.48869297505,129600.32607109546,0.999998745206278,1791256.8,2653780.8,1.481518897792879,39.03495432063703,37.55275857714118,0.9620290129886935,2.1193238530997234,2.1148793231333913,-0.004444529966332045,win
rl_effect_on_hpo,hpo_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,10,2850.8090521508634,2833.0602425010456,0.9937741148827816,0.6225885117218444,129600.41249184609,129600.43749613762,1.000000192933734,3533294.4,3633121.2,1.0282531792425789,67.59248312659254,61.2620128769756,0.9063435761375901,2.1240497188916554,2.118361707331401,-0.005688011560254225,win
combined_effect,competition_no_rl,hpo_with_rl,0_BehnkeGeiger_42_workers.fjs,10,189.7047862917523,184.46865211881368,0.9723985131040087,2.760148689599129,20223.98371169567,129600.74340279102,6.408269767733348,3146001,4359708,1.3857935836638322,4.9471657659628585,4.044592965250866,0.817557598954575,2.1208168304956216,2.1134939282073875,-0.007322902288234179,win
combined_effect,competition_no_rl,hpo_with_rl,0_BehnkeGeiger_46_workers.fjs,10,287.1578695710717,288.6683006658633,1.0052599327925356,-0.525993279253556,36261.262284994125,129601.30090391636,3.574097886756381,4266773,4198632,0.9840298511310538,5.0994765877755945,5.36860061860677,1.0527748340832306,2.1264709228195544,2.1320397588149316,0.005568835995377164,loss
combined_effect,competition_no_rl,hpo_with_rl,0_BehnkeGeiger_60_workers.fjs,10,1879.1204587492005,1743.0032256678935,0.9275633275942774,7.24366724057226,129600.9459505558,129603.04089639187,1.0000161645875398,255957,337490.4,1.3185433490781655,17.72049462341986,16.458838109137652,0.9288024098032359,2.1076975490521854,2.114391368547227,0.006693819495041442,win
combined_effect,competition_no_rl,hpo_with_rl,1_Brandimarte_12_workers.fjs,10,1156.0541047047655,1149.464680461301,0.9943000727936109,0.5699927206389122,108729.98611419201,129600.86324808598,1.1919514374992621,1168060,1808493.6,1.5482882728626954,12.255805733401306,12.974310137239824,1.0586256358388861,2.1137047236001214,2.116964540575628,0.003259816975506702,win
combined_effect,competition_no_rl,hpo_with_rl,1_Brandimarte_14_workers.fjs,10,1492.3386074595653,1444.0864675517928,0.9676667616407023,3.233323835929769,129600.9990315199,129601.66670827866,1.0000051517871293,939408,1029355.2,1.0957488120177814,14.531446738516177,14.28914957224141,0.9833260121559302,2.109263191857469,2.1078604343828036,-0.0014027574746653393,win
combined_effect,competition_no_rl,hpo_with_rl,1_Brandimarte_7_workers.fjs,10,381.38693896347706,367.50018821018944,0.9635888140505581,3.6411185949441927,64453.794818758965,129600.52729158402,2.010750920966168,2577425,1936681.2,0.751401573275653,6.177561806394255,6.189921488697653,1.0020007379433427,2.1182755268577695,2.12413571750322,0.005860190645450292,win
combined_effect,competition_no_rl,hpo_with_rl,2a_Hurink_sdata_18_workers.fjs,10,2771.546372095655,2770.9287426425008,0.9997771534839277,0.022284651607229478,59169.7295886755,129600.44959871769,2.1903167464115287,2963816,2108283.6,0.7113409199491467,37.317639400721845,38.593623806097966,1.034192527337392,2.104770765912369,2.112558140442575,0.007787374530205948,win
combined_effect,competition_no_rl,hpo_with_rl,2a_Hurink_sdata_1_workers.fjs,10,112.29479983229733,113.33264079843823,1.0092421106559772,-0.9242110655977243,12611.555644464494,129600.50113947391,10.276329486470498,3097665,2630907.6,0.8493196004086949,2.7140810483647932,2.509585804170185,0.9246539655410017,2.1148831432565536,2.107636188903542,-0.007246954353011592,loss
combined_effect,competition_no_rl,hpo_with_rl,2a_Hurink_sdata_38_workers.fjs,10,5172.2765815987705,4899.537114668354,0.947268970901376,5.273102909862404,129600.59253778457,129601.48094685077,1.0000068549768857,344416,763926,2.2180328440026016,56.71537382957602,51.79068970664012,0.9131684446313608,2.117240379098536,2.117396343888504,0.0001559647899682659,win
combined_effect,competition_no_rl,hpo_with_rl,2a_Hurink_sdata_40_workers.fjs,10,3698.5204537728605,3566.979939831458,0.9644342878225216,3.5565712177478392,124892.15818181037,129601.42226221561,1.0377066434671565,1108387,1501855.2,1.3549917131832112,46.13012813502151,46.43340010670992,1.006574271174811,2.1206762104003225,2.1234221811628227,0.0027459707625001606,win
combined_effect,competition_no_rl,hpo_with_rl,2a_Hurink_sdata_54_workers.fjs,10,18765.897404271098,18863.899735531195,1.0052223631595574,-0.5222363159557375,23263.406992793083,129600.47842013836,5.571001636187172,4126629,3794052,0.9194070995963048,326.5259782667551,315.42917898606004,0.9660155699108586,2.1084274460684784,2.1026242560817647,-0.005803189986713697,loss
combined_effect,competition_no_rl,hpo_with_rl,2a_Hurink_sdata_61_workers.fjs,10,2023.580876482434,2012.8253097902598,0.9946848841985152,0.5315115801484804,33818.74032690525,129600.91219573021,3.832221748739214,3606775,2991457.2,0.8293994496468452,34.702214400824126,30.152184981075614,0.8688836001301272,2.116073478352899,2.1078513608449123,-0.008222117507986848,win
combined_effect,competition_no_rl,hpo_with_rl,2a_Hurink_sdata_63_workers.fjs,10,877.6075375032499,886.8676977373232,1.0105515960590061,-1.055159605900613,34718.23162093163,129600.55875806809,3.7329251147668447,3594142,2438536.8,0.6784753635220867,14.197863255092738,13.303076005743474,0.9369773300902651,2.11422783556271,2.1143129253745463,8.5089811836081e-05,loss
combined_effect,competition_no_rl,hpo_with_rl,2b_Hurink_edata_1_workers.fjs,10,107.58233815779364,107.63738998682092,1.000511718093973,-0.05117180939731014,12748.077855443955,129600.55862321853,10.166282328427556,3131141,3110820,0.993510033562845,2.7547561518854864,2.481268070643524,0.9007214917898362,2.1083967334904146,2.110529255721349,0.0021325222309345193,loss
combined_effect,competition_no_rl,hpo_with_rl,2b_Hurink_edata_6_workers.fjs,10,1232.3647805180583,1246.5865104366926,1.0115401950327205,-1.1540195032720524,17534.498657894135,129600.57296571732,7.391176417089654,3214613,3718303.2,1.1566876634916863,26.4771649353375,28.11109748287197,1.0617110083925094,2.113464037168262,2.1139219508188054,0.00045791365054359545,loss
combined_effect,competition_no_rl,hpo_with_rl,2c_Hurink_rdata_28_workers.fjs,10,2224.139456931579,2166.264085418685,0.9739785329860842,2.6021467013915833,85033.3461992979,129600.69961826802,1.5241161898358657,1081110,1575781.2,1.4575586203069066,34.12593718103847,32.69110012725239,0.9579546476284517,2.1251258986810857,2.131192168369944,0.006066269688858483,win
combined_effect,competition_no_rl,hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,10,4495.425533285852,4423.4764667311665,0.9839950487396695,1.6004951260330524,129600.53317501544,129600.60976159573,1.0000005909434044,559702,807415.2,1.442580516060332,48.927228199760116,48.14372763634427,0.9839864101800951,2.1251472382881,2.130108254924561,0.004961016636460869,win
combined_effect,competition_no_rl,hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,10,13105.581466552312,12936.13443155212,0.9870706206029355,1.292937939706451,19170.045837450027,129600.49189596176,6.760572874728245,3238811,2347762.8,0.7248841627374983,278.8276574674417,254.27270208332033,0.9119350081439154,2.1166725633346433,2.114418837072384,-0.0022537262622592813,win
combined_effect,competition_no_rl,hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,10,2489.636475784442,2429.9039022044426,0.9760075118753316,2.3992488124668365,56091.50022649765,129600.63864073754,2.31052188152233,1455215,2187934.8,1.5035130891311592,35.90885475908043,35.8497541763415,0.9983541501633665,2.1254711848244674,2.12508912780693,-0.0003820570175374627,win
combined_effect,competition_no_rl,hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,10,2924.098329713539,2819.9486145201327,0.9643822801254398,3.5617719874560194,111659.84488406181,129601.24331941604,1.1606790556979822,1205848,1321410,1.0958346325573372,40.911072860486115,36.1319873735679,0.8831835698072322,2.1328379174040504,2.1293458197802915,-0.003492097623758905,win
combined_effect,competition_no_rl,hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,10,1168.9156979577347,1184.4899887147462,1.0133237074189543,-1.3323707418954278,18269.915206217767,129600.57059016227,7.093660212832052,4008091,3063549.6,0.7643413285776196,28.07318157430381,27.2855986712969,0.9719453635519599,2.1295666871804806,2.126886248295481,-0.002680438884999692,loss
combined_effect,competition_no_rl,hpo_with_rl,3_DPpaulli_15_workers.fjs,10,6430.239353032676,6108.403665736974,0.9499496566727464,5.005034332725355,129600.97383835315,129601.3674443245,1.0000030370602913,380974,758617.2,1.9912571461569555,57.58662086043589,56.34712462522321,0.9784759686070716,2.122477683077767,2.1294091447103165,0.006931461632549318,win
combined_effect,competition_no_rl,hpo_with_rl,3_DPpaulli_18_workers.fjs,10,6490.408574020632,6214.94295158402,0.9575580459542675,4.244195404573247,129600.6332034111,129601.45623471736,1.0000063505191752,634855,739591.2,1.164976569452867,61.299303174446294,52.421377164309824,0.855170849416158,2.1242306147207066,2.1248958438972028,0.0006652291764961404,win
combined_effect,competition_no_rl,hpo_with_rl,3_DPpaulli_1_workers.fjs,10,6412.460163978758,6238.627815876039,0.9728914732165976,2.7108526783402365,129600.77803266048,129600.79146456718,1.0000001036406332,1468519,1449834,0.9872762967316051,63.267273698166534,60.125924032639944,0.9503479527106978,2.1097772839204807,2.111763061365545,0.0019857774450642296,win
combined_effect,competition_no_rl,hpo_with_rl,3_DPpaulli_9_workers.fjs,10,5690.904328834167,5412.488372358672,0.9510770274128767,4.892297258712331,129600.90116536617,129601.29764301777,1.0000030592198668,1529345,1122978,0.7342869006012378,57.82473171141226,54.398683645724574,0.9407511636580317,2.127255506097656,2.1281586433541477,0.000903137256491604,win
combined_effect,competition_no_rl,hpo_with_rl,4_ChambersBarnes_10_workers.fjs,10,2298.6803132097884,2201.6122847317374,0.9577722800685977,4.2227719931402286,65271.51511867046,129600.7029025793,1.9855629621428525,2463962,2078604,0.843602295814627,38.18251826157438,36.16365086547758,0.947125871000276,2.12577350047994,2.1233214478396207,-0.0024520526403191134,win
combined_effect,competition_no_rl,hpo_with_rl,5_Kacem_3_workers.fjs,10,16.835863948497682,16.699163880538915,0.9918804245284386,0.8119575471561391,12082.907692456245,129600.4619771719,10.72593329982035,3045638,3106993.2,1.0201452700550755,0.7522517915938125,0.7173380418107198,0.953587681447564,2.1098891257959362,2.1234076945336,0.01351856873766355,win
combined_effect,competition_no_rl,hpo_with_rl,5_Kacem_4_workers.fjs,10,30.79290816573601,31.554866536067408,1.0247446056809681,-2.4744605680968146,19557.235724043847,129600.34089124203,6.626720806556019,3597754,3936982.8,1.094289048111683,0.9090765176389439,0.9038905907709895,0.9942953901378695,2.172283481914533,2.174750428814754,0.0024669469002209787,loss
combined_effect,competition_no_rl,hpo_with_rl,6_Fattahi_14_workers.fjs,10,1225.3550704966983,1204.3527729292882,0.9828602353121232,1.7139764687876813,10071.412123465538,129600.32607109546,12.86813849759337,3622796,2653780.8,0.732522835953225,40.98063593362738,37.55275857714118,0.9163537295507559,2.1241645202534656,2.1148793231333913,-0.009285197120074251,win
combined_effect,competition_no_rl,hpo_with_rl,6_Fattahi_20_workers.fjs,10,2839.476328126015,2833.0602425010456,0.9977403982694218,0.22596017305781535,17245.936037921907,129600.43749613762,7.514839276404631,3920906,3633121.2,0.9266024740200353,71.81690916986639,61.2620128769756,0.8530304852311924,2.1236837752742015,2.118361707331401,-0.005322067942800324,win
